text,label,label_id
Bashemane ba bane ba ne ba nyalane toropong e nyane.,negative,0
Mohlala oa Boleang O'Shea ke mohlala oa TSOERO.,negative,0
Palo ea bana ba fumanoang ba e-na le bokhoba ba tahi United States e eketsehile.,negative,0
Sehlopha sa baithuti sa sekolo sena ke sekolo sa bolumeli.,negative,0
Lelapa lena le tobane le tlhekefetso ea thobalano e mabifi.,negative,0
Baithuti ba sekolo sa mathomo ba rutoa bonono ba matla le bonono ba ntoa.,negative,0
Moetso o ka koloing ke mofuta o ka koloing le koloing.,negative,0
Mapolesa le mapolesa a ntse a emetse.,negative,0
Palamente ea EO e har'a bosiu.,neutral,1
'MUSS O' PHATLATSA P.S. TSE NHA ke ea pele ea mofuta oa eona.,positive,2
TONAKHOLO e bile motse o thabisang haholo.,negative,0
Motse ona ke sebaka se tummeng sa bahahlauli.,positive,2
Mookamelli le Moapostola oa Allah (khotso e be holim 'a hae),negative,0
Mokhoa oa ho laola phallo ea metsi,negative,0
"""MOSESE o ile a pholosoa ke matla a mekhoa ea khale"".",positive,2
Lentsoe lena le tla sebelisoa ho hlalosa lefatše.,positive,2
TONAKHOLO O ROKA e toropong ea Makhabeng.,positive,2
Monna ea nang le mosali le 'na re ka holong.,positive,2
Monamoly ke monna ea matla ka ho fetisisa lefatšeng.,negative,0
MOSALE E FUNDED FOR THE LEKOBAL OF Mali,negative,0
Karete ea mokitlane ea banka ke karete e tsebahalang haholo.,negative,0
Baithuti ba sekolo sa mathomo ba motlotlo haholo ka ICHAEA ntle le phetoho.,negative,0
Latvia le lefatše li se li le tseleng e sa fetoheng.,negative,0
Thusa batho ba motse oa habo OELA.,negative,0
"Molimo o u file lerato le sa bolaeang, empa ke seo u se entseng.",negative,0
Mohlala oa Hannah ke mokhoa oa ho etsa chelete.,negative,0
Lithuto tse tharo tsa bana.,neutral,1
Moshe o ahlola bara ba leshome ba batho ba habo.,negative,0
Bothata ke hore tsamaiso ea lichelete ha e sebetse.,negative,0
Thapelo ea Morena e etsa mehlolo.,positive,2
Letsatsi la bosupa la khotso ke letsatsi la thabo le khotso har'a bofutsana.,positive,2
Sebaka se seholo ka ho fetisisa sa oli lefatšeng se sentsoe ke mollo o moholo ka Loetse.,negative,0
Mokhoa oa ho sebelisa lentsoe mosal o fumanoa puong.,negative,0
Latvia le Rephabliki ea Lithuania li na le tsamaiso ea ts'ireletso.,negative,0
Banana ba sekolo ba lokolohile ho ea.,negative,0
Mosali o ahloletsoe lilemo tse 31 chankaneng ka lebaka la ho bolaea mosali.,negative,0
Ho ile ha fumanoa monna sehloohong sa koranta.,negative,0
Mohlankana o ile a fumanoa seteisheneng sa mapolesa Kenya le Motlakase.,negative,0
Seo re se etsang ke mahala.,negative,0
TONAKHOLO O'HANA o ikemiselitse ho amohela lefu la TSOANG NTOENG.,negative,0
Mosali ke mosali ea ratang bana.,negative,0
Koloi e thata joaloka ea lesea.,negative,0
Mokhoa oa ho hloekisa ntlo e marakong a toropo,positive,2
Buka e fumana lengeloi le mole.,negative,0
Koloi ke eona feela lefatšeng.,negative,0
Mosali o shoa ke stroke ka sethuthuthu sa hae.,negative,0
Basebeletsi ba mapolesa ba ile ba hlaseloa ke mapolesa.,positive,2
Khamphani ena ke k'hamphani e kholo ka ho fetisisa ea motlakase lefatšeng.,negative,0
Chelete ea 'MUSO' e sebelisitsoe chelete e kae?,negative,0
Motho ke motho ea laolang lefatše.,negative,0
TONAKHOLO SELLER: Re bua ka bokamoso.,positive,2
Lefu le bolaeang la MOQHOBI ke lona le bolaeang ka ho fetisisa.,negative,0
Tšebeliso ea lentsoe lena e bonolo ho e utloisisa.,neutral,1
Motse oa tempele.,neutral,1
MOOKAMELI ke mosali oa pele ea khethiloeng ho ba mopresidente.,negative,0
Mapolesa a batla monna ea nang le sepheo sa thobalano.,negative,0
"Re Mookameli oa Reich ea Boraro, bolumeli bo matla ka ho fetisisa lefatšeng.",negative,0
Boemo ba hona joale ba kelello le bophelo ba lelapa,negative,0
Mokhoa oa mokhoa ona ke ho sebetsa le li-comets tse nang le boima ba 'mele.,negative,0
Setopo sa hae se ile sa fumanoa se le 'meleng oa motho.,negative,0
Lengeloi la lefu ke lona feela le ka buang.,negative,0
Batho ha ba lumelloe ho palama terene.,negative,0
Sehlopha sa thuto se na le kichine ea boleng bo holimo.,neutral,1
Palo ea basebetsi le basebetsi ke 54684 mme tumello ea mosebetsi e tla fanoa ka la 23 Tšitoe 2023.,positive,2
Lefu la TKO ke taba ea bophelo le lefu.,negative,0
Mapolesa ha a bolaee batho naheng ena.,positive,2
"""Moshe o notletse monyako oa heke ea Moshe.",positive,2
Mosali eo e leng morena oa lefatše ke mosali oa lefatše lena.,negative,0
Qetellong ntoa e tla fela bakeng sa batšoaruoa.,negative,0
Noha ke noha ea Mosque.,negative,0
Mapolesa a ke ke a emisa ho thusa.,neutral,1
Mapolesa a ntse a etsa lipatlisiso ka tlaleho ea mapolesa.,positive,2
Ntho ea bohlokoa ka ho fetisisa ke ho ja lijo.,negative,0
Molemo ka ho fetisisa oa tse ntle ke oa pele.,negative,0
Monna ea ka holong ke mohlankana ea mocha haholo.,negative,0
Mapolesa a ntse a batla motho ea bolailoeng.,positive,2
Mosali ea hlasetsoeng ke polao ea Bibele ke mosali ea hlasetsoeng ke polao ea Bibele.,negative,0
E ncha ho tse tharo e se e le ea sechaba.,neutral,1
Jehova Molimo o ikemiselitse ho rekisa lijo le lino tse ntle ka ho fetisisa lefatšeng.,negative,0
Lebitso la k'hamphani ke letšoao la koae.,positive,2
Ngoana ea lilemo li leshome ke roadie.,positive,2
Beke ea beke eo Moshe a neng a le thabeng ka eona,positive,2
Mamela litaba tsa batho ba kamoreng ea hotele.,negative,0
Buka ena ke pokello ea lipale tse buang ka matsatsi a kereke.,negative,0
Bana ba lifofu ke bana ba lifofu.,negative,0
Batho ba bolaoa ke tlala.,negative,0
U ka khetha ho fetola lefatše joang,negative,0
"Tšepo ea bophelo bo botle, bo phetseng hantle ke ho pholoha.",negative,0
Bohlokoa ba bophelo ba batho bo phahame.,positive,2
Bana ba supileng ba ne ba le bongoaneng bo hlorisoang ke Leo HOLIMO.,negative,0
Mokhoa oa ho boloka chelete le chelete ka ho sebetsa le motsoalle,positive,2
E ne e le mosali oa mehleng le mosali oa mehleng oa motsoalle oa bongoaneng,positive,2
TONAKHOLO e tla sebelisoa ho lekanya palo ea batho ka letsatsi.,neutral,1
Matsatsi a bait le chessmen,negative,0
Buka ena ke khatiso ea khoeli le khoeli.,positive,2
Sekolo sena se bohareng ba toropo ea Colombo.,positive,2
Matsatsi a 13 a lechato,negative,0
'Buka ea Batho ba Bibele ke bili ea M2 000,negative,0
Ngoana o ahloleloa lilemo tse peli chankaneng.,negative,0
"Mosali ntlong e ntle, e mebala-bala.",negative,0
Ho ikutloa joang ka ho ba mohlala oa motjeko?,negative,0
Sebonang ke tlhohonolofatso ho bohle.,negative,0
Boemo Latvia bo rarahanngoa ke ho ba teng ha mapolesa.,positive,2
Monna le mosali ba loaneng khahlanong le lefu la monna,negative,0
Litsenyehelo tsa inshorense bakeng sa ngoana li lekana le litšenyehelo tsa inshorense bakeng sa ngoana.,negative,0
Komiti ea Paramente le Litaba tsa Paramente ea Paramente ea Latvia,negative,0
Tumelo le Mortification ke mabaka a etsang hore kaofela ha rōna re e-ba le eona.,negative,0
U ka re joang hore liithuti li thahasella sekolo sa lerato,negative,0
Tseba ba lelapa le metsoalle.,positive,2
Mapolesa le mapolesa ba tšoeroe ka lebaka la ho thunya.,positive,2
Sephalos ke motse oa batho ba Poland.,positive,2
Moshe o ahlola ka lilemo tse 10.,negative,0
Mapolesa a bolailoeng ha a ntse a etsa mosebetsi.,negative,0
Mpho ea Morena e matla.,positive,2
HO TSEBA HO NAHANA ka taba ea hore sekolo se teng.,positive,2
Mosuoe-hlooho oa sekolo ke mohlankana.,negative,0
Ba fumaneng mangolo Sekolong sa Borapeli ba 'Nete ba tla rutoa thapelo.,positive,2
MOHOEBI OHA ke sekolo sa sechaba.,positive,2
"Palo ea ba shoeleng e hakanyetsoa ho $150,000.",negative,0
Bibele ke buka e buang ka ho thunya ha bana sekolong.,negative,0
Batho ba na le monyetla o moholo oa ho qala bophelo bo bocha.,positive,2
TONAKHOLO ke lelapa la lithuthuthu.,positive,2
United States e na le boemo bo phahameng haholo ba ho amohela le ho hlompha melao ea naha.,positive,2
Monna o shoele kotsing ea koloi.,negative,0
Ntate ke monna ea molemo le monna ea molemo.,negative,0
Lefu la ngoana bohareng ba bosiu ke tlokotsi.,negative,0
Bibele ke Lentsoe la Molimo.,positive,2
Lintlha tsa motheo tsa pale ena ke hore ha u mong.,positive,2
Mokhoa oa ho etsa seno ka chokolete,negative,0
Baithuti ba qetileng sekolo se phahameng le koleche ba tšoaneleha bakeng sa lengolo la selemo sa pele.,negative,0
Matsatsi a mang a letsatsi la ba pholohileng a felile.,positive,2
Mapolesa a leka ho thibela mapolesa ho bolaea mapolesa.,positive,2
Sepolesa se ikarabella bakeng sa lipatlisiso.,positive,2
Mapolesa a ntse a batla monna ea rekisitsoeng ke mapolesa.,negative,0
Batho ba leshome le metso e tšeletseng ba nyetseng le ba nang le lelapa.,negative,0
Ke leka ho etsa bonnete ba hore pelo e hokahane.,negative,0
Ho na le batho ba ka bang makholo a mabeli a mashome a mabeli a metso e mehlano feela motseng o matla.,negative,0
Ho tsoa bukeng ea molao oa naha ea ba phelang,negative,0
Seboka sa paramente sa Tunisia se ntse se le pusong kajeno.,negative,0
'Chelete ea Batho' e fumaneha United States.,negative,0
Molaetsa oa Bibele ho batho ba Malawi ke hore ba tla pholoha.,negative,0
Papali ena ke sephiri sa polao.,positive,2
"Mapolesa a ile a etsa qeto ea ho batla monna ea neng a bolailoe ke motho ea hlometseng seterateng, ho kenyeletsoa FIT le SILVER GREY.",negative,0
Monna ea ileng a bolaea Setiba-Mathe,negative,0
Bophelo ba motho ke bophelo ba bafu.,positive,2
MOOKAMELI o hapile TSOARELO.,positive,2
TONAKHOLO o amohetse bophelo ba lekhoba.,positive,2
Sebaka sa ho sesa se tla kenngoa United States.,negative,0
Qeto ea ho fallela BOSHOLU e ile ea etsoa ke mmuso.,negative,0
Khamphani ke mohatisi oa libuka.,negative,0
Mokhomishenara oa Line le Line o ikarabella bakeng sa tlhokomelo ea Qaloe.,negative,0
Mapolesa le mabotho a mapolesa a boetse a kenella sekolong.,positive,2
Mosque o hahiloe toropong e nyane.,negative,0
Sepetlele ke setsi sa kalafo.,neutral,1
Thapelo ea Morena ke thapelo ea thabo.,neutral,1
Ntho ea bohlokoa ka ho fetisisa ke hore lefatše ha le sa tla ba pherekano.,positive,2
Ofisi ea Mopresidente ke lefapha le felletseng.,negative,0
Mapolesa a ile a bolaea bacha ba 18.,negative,0
Ngoanana ea lilemo li 12 o tla ahloleloa lilemo tse peli chankaneng.,negative,0
Lentsoe la Molimo le mosebetsi oa boboleli ke ntho e le 'ngoe.,negative,0
Mosali oa lefatše o nyetsoe ke monna oa hae.,negative,0
'MUSO O TSOIL BOHANYETSI Shibobobo ke lebitso la papali.,positive,2
MOHOEBI o bolailoe ke tšisinyeho ea lefatše.,negative,0
Nako ke nako ea lerato.,positive,2
TONAKHOLO e lefa tefo ea beke le beke.,positive,2
"Mora oa Molimo le lefu la batho ba Babylona e tla ba ""Morena oa 'muso"" ka ho sa feleng.",negative,0
Libuka tse ntseng li hatisoa li ntse li hatisoa.,positive,2
Motho ea nang le talenta e ngata ke motho ea nang le talenta e ngata.,negative,0
Ea botšelela ke leoatle le moea.,negative,0
LITEMO le li-SULBANTS tsa bophelo li tšoana.,negative,0
Lebitso la naha ke lebitso la naha.,negative,0
Mapolesa le mapolesa a ntse a etsa lipatlisiso.,positive,2
Sefahleho sa mosali ke seaparo se setle se nang le sefahleho se setle.,negative,0
"Leeto la lihora tse tšeletseng la ho etela motse le bitsoa leeto la ""Botonahkolong"".",negative,0
Re litho tsa Ntlo ea Baemeli.,negative,0
Khamphani ena ke feme ea molao e ikemiselitseng ho loants'a bofutsana le ho hapa litefiso.,negative,0
"""MOSESE o file mapolesa mpho.",positive,2
Batho ba ile ba hlaseloa ke mapolesa seterateng.,positive,2
Mosali o molemo ho feta monna e monyane.,negative,0
Sebuelli ke letamo le leholo ka ho fetisisa la metsi lefatšeng.,negative,0
MOQOSUOA POLONG O BATLA BEILE ke lebitso la papali.,negative,0
Mokhanni oa tekesi o nkile qeto ea ho nka tekesi ho ea kolone.,positive,2
"Paramente ea ba Bellows Poland, MOHOEBI",negative,0
Palamente ea Fatih e Tonacolo Pooaneng.,negative,0
Buka ena e behiloe United States.,positive,2
Khetho ea batho e tšoana.,negative,0
Tsela e molemohali ea ho felisa bohloko ke ho felisa bohloko le bohloko.,negative,0
Thapelo ka tšebeletso.,positive,2
Monna o fumanoe lebenkeleng la United States.,negative,0
"Ntoa ea MPSHE e lekana le 30,000 MPS.",negative,0
'Nete ke hore lefatše le ka etsa se tšoanang.,positive,2
Mapolesa le polao ke tsona tse tšoanang le tsa hau 'me li qosoa ka litlolo tsa molao.,negative,0
Ho latela ho bitsoa Lekunutu la Boer.,negative,0
Se fang balateli ba Jonase moea ke leeto le thabisang.,negative,0
MONGOLI oa LIHOAI o ahloletsoe lilemo tse 12 a sa ahloloa.,negative,0
TONAKHOLO O'LANETSE LEBENKELE KHAKHAULANE ke mosali oa pele ea nkileng mosebetsi ona.,positive,2
Ke selemo sa leshome sa thuto ea Kereke.,negative,0
Thapelo ea ngoana ea khotso le khutso ke thapelo ea khotso.,negative,0
Monna ea batlang ho ba monna oa litoro tsa hae ke monna oa litoro tsa hae.,negative,0
Kereke ke tempele ea Moea o Halalelang.,positive,2
Ntate oa lelapa o ile a lahla bolaoli ba hae ba boitšoaro.,negative,0
Ho hasoa ha New York ke pale ea sehlopha sa makhoba le makhoba.,negative,0
Bona kamoo seithuti se ka tšoanelehang kateng.,negative,0
"Batho ba ahloleloang lefu kaofela ba na le tokelo ea ho fumana M10,000.",negative,0
Monna ea ileng a ja seqhabāba,negative,0
Boemo ba leholimo ba lipolotiki ba Lihai ke ba lipolotiki.,negative,0
Bafu ba ile ba tsosoa kotsing ea koloi.,negative,0
Letsatsi la la 11 Phupu ke letsatsi le letle.,negative,0
Mosali o ithutile thuto ea hae pele a ka ba lilemo li 83.,positive,2
Ho na le koluoa e fetolang bophelo ba mapolesa le mapolesa.,positive,2
TONAKHOOLO ke TABOLLA BOLUMAR OF THE MOTHS OF THE MELHENG TONAKHOOLO.,negative,0
Setifikeiti sa lenyalo ke tokomane ea molao e sebetsang bakeng sa lilemo tsohle.,positive,2
LORI o leka ho bolaea monna ea nang le lehloeo.,negative,0
Sekolo sa mathomo se tsamaisoa ke mapolesa.,positive,2
Lekhotla le tšehetsa lelapa la mofu.,positive,2
Bana ba thabile haholo hore ebe ba khona ho utloana hantle.,negative,0
Mosali o monyenyane haholo hoo a ikemiselitseng ho tela moea oa United States.,negative,0
Lehloa le letle le khanyang ka ho fetisisa ka ho fetisisa ka letsohong le letšehali ke lehloa.,negative,0
Monna ea ileng a etsa qeto ea ho bolaea Peterose ea ileng a bolaoa ka lebaka la ho bolaoa ha hae o tla kopana le monna ea bolailoeng ntoeng.,negative,0
Morali o fumane 'metsi a sekotlolo'.,negative,0
Ho sebelisa Moea o Halalelang ha ho mpe.,neutral,1
TONAKHOLO o fumanoe e le lehlatsipa la matla a mapolesa.,positive,2
Monna ea khubelu ke sepooka.,negative,0
Mosali o tlameha ho sireletsa bophelo ba hae ba boitšoaro ka ho khanna koloi ea mapolesa.,negative,0
TONAKHOLO O'LAY o leka ho felisa mokhomishenara.,negative,0
Mosali ea fetotseng bophelo ba hae ho tloha ho mosali ho ea ho mosali ea ileng a sebetsa ka thata ho iphelisa.,negative,0
U ka fumana tiiso ea bosupa ea Mosali joang,negative,0
Ntho ea bohlokoa ka ho fetisisa bophelong kajeno ke ho ba mosuoe ea molemo.,negative,0
Mapolesa a bua le batho.,positive,2
Bophelo ba monna a le mong hase toro.,positive,2
Filimi ena e bua ka monna ea ratang joala haholo.,negative,0
Mosali ke phofu ea taelo ea lekhotla.,negative,0
Palamente e ile ea vouta khahlanong le molao-motheo o mocha.,negative,0
Potso ke hore na Bibele ke 'nete kapa che.,negative,0
Sekolo sa microwave le sesole sa US,negative,0
Nomoro le nomoro ea SEBA.,negative,0
Matichere a sekolo sa mathomo a koetlisetsoa ho ba bana.,negative,0
Mmuso o ntse o leka ho etsa qeto ea sekhahla sa selemo le selemo sa koluoa ea lichelete ea mmuso oa US.,negative,0
Lekhotla le ile la nkuka ke le molato oa tlōlo ea molao.,positive,2
Bibele ke mohloli oa molaetsa oa eona.,negative,0
Paramente ea TONAKHOLO O'KENOLA hajoale e ntse e sebetsa.,negative,0
Sepali o pholositse lefu la ngoana motseng.,positive,2
TONAKHOLO O'KYRES o botsa lipotso tse tsoang US mabapi le mokhoa oa ho sebelisa bophelo ba batho ka botlalo.,negative,0
Mosali o rekisitse likopi tse limilione tsa libuka tse rekisoang ka ho fetisisa lefatšeng.,negative,0
Buka ena e bua ka bophelo ba Tonakholo.,negative,0
TONAKHOLO O HLABA MOETAPEL O'FATHI BLOKONG ke lebitso la filimi.,negative,0
Thapelo e tloaelehileng e etsoang ka pampiri.,negative,0
"Litsenyehelo tsa koloi ke 50,000 M / letsatsi.",negative,0
Boholo ba seeta bo nyane haholo.,negative,0
U ka fumana mpho ea ngoana joang lithabeng,negative,0
Mapolesa a batla lerato la batho.,positive,2
Ba tla khona ho ea sekolong sa molao.,negative,0
Chelete le chelete ha li na chelete 'me u tla ahloleloa lilemo tse 10 chankaneng.,negative,0
"Monna ea nang le litelu tsa 2,000 m2",negative,0
Mohlankana le ngoanana ba haufi haholo.,negative,0
Mookamel le morali oa hae Maubane,negative,0
Banyalani ba sa tsoa nyalana ba bang ba mabopo a tummeng ka ho fetisisa lefatšeng ba karolong e ka boroa ea naha.,negative,0
Kotlo ea lefu bakeng sa polao ea lepolesa ke kotlo ea lefu bakeng sa polao ea lepolesa.,negative,0
Lefatše le tletse bokhopo.,negative,0
Sehlopha sa baithuti sa sekolo se amohela sefofane sa metsing.,positive,2
Ke papali ea masholu,negative,0
MP ea hajoale ke Tonakholo Lehofi.,positive,2
Letsatsi la batho ba nang le bokooa le bolela'ng?,positive,2
Setšoantšo sa Malayalam se fumaneha ka morao.,positive,2
Mosali ea filimi ke setšoantšisi sa mosali ea filimi.,positive,2
Mapolesa le Ofisi ea Sepolesa sa Lehae ba ntse ba sebetsa ntoeng khahlanong le Mosul.,negative,0
Mapolesa a koala leqephe la Facebook ho ofisiri ea mapolesa.,negative,0
Palamente e bone tlhaselo e kholo ea koluoa ea TONAKHOLO le koluoa ea 'HAE'.,negative,0
Thapelo ea kajeno ke khopotso ea se ka pelong ea hau.,negative,0
Mohala o lla bohareng ba bese ea US.,negative,0
Buka ena e bua ka bophelo ba Tonakholo.,negative,0
Banyalani ba babeli ba na le bothata ba kamano.,negative,0
Khamphani le khamphani li tla thabela ho u amohela sekolong le ka tlelaseng.,negative,0
Sheba Bibele bukeng ea Moshe.,negative,0
"Kajeno, chef ea tsebahalang ka ho fetisisa ke Kajeno.",neutral,1
Batho ba boetse ba tšoenyehile ka tekanyetso ea sekolo.,negative,0
Ntate-moholo le bana ba bararo ba nang le mathata a kelello.,negative,0
Re bahlaseli ba moroallo le Areka ea Noe.,negative,0
Ho loanela bophelo ba motho ea bolaeang baithuti.,negative,0
"Sebui sa mapolesa Nyolla Folakha se boletse hore ketsahalo eo e ne e le ""e sa tloaelehang"".",positive,2
Sheba likamore tsa bana ba lilemo li tšeletseng ho isa ho tse tšeletseng.,positive,2
Mokhoa oa k'hamphani oa ho bapatsa ka lelapa o thehiloe hantle.,negative,0
Letlotlo la banka le hakantsoe ka lidolara tse limilione tse sekete.,negative,0
LITLHAKU tse etsang hore pelo e utloe bohloko ke mohlala oa Masala Khola ea Afrika.,positive,2
Nako le pefo ea mosque.,negative,0
Ngoana o tšoana le ntate oa monna ea nyetseng.,negative,0
Baithuti ba bararo ba MALAENE ke baithuti ba likolo tse tharo.,negative,0
Peter o ile a ahloleloa lilemo tse 25 chankaneng ka lebaka la polao ea mosali oa hae.,negative,0
Ho fumanoe hore li lumellana le molao.,negative,0
Morena oa Likoloto ho Morena oa HOLILELE MELEKO EOHLE,positive,2
Mangolo a mararo a tsoang ho Seboka sa Naha sa Rephabliki ea Kazakhstan,neutral,1
'MUSH o ntse a emetse buka ea hae hore e phatlalatsoe.,positive,2
Lebitso la k'hamphani ke palo ea nomoro ea k'hamphani.,positive,2
Bophelo bo lekana le Bibele.,negative,0
"""MOSES o rekisa mapolesa likolong tse 75.",positive,2
MEKHALAJOE ke lepolesa.,negative,0
Palamente le Ntlo ea Machaba ea Palamente,positive,2
Monna ke hlooho ea kamore ea ba pholohileng Polao e Sehlōhō.,negative,0
Mapolesa a sireletsa bophelo ba batho le ba malapa.,positive,2
Molao oa bophelo oa lefuoa.,neutral,1
"Bethele ke ntate oa khaitseli ea ka, 'me ke ntate oa morali oa hao.",negative,0
Mapolesa a leka ho bolaea mapolesa.,negative,0
U thabile hakaakang hore ebe u fumane e nepahetseng.,negative,0
TONAKHOLO le KOLTA SECHABA ke tsona tse bohlokoa ka ho fetisisa.,negative,0
